text_id,text
11590,"wins prize bad service, know dominican republic probably cheapest vacation spot caribbean service not great didn__Ç_é_ expect treated like queen price tag 1,500 inclusive 7-day vacation, 3rd time punta cana time writing vacation review want people know expect god forbid decide resort, feeling no charge no cares, problem prepare likely won__Ç_é_ resolved and/or escalated, problem like did room got room midnight nigh hasn__Ç_é_ cleaned don__Ç_é_ bother calling font desk busy signal redial 10-15 minutes finally getting, tell desk room dirty no towels no water ask want, ask send clean room, 30 minutes later it__Ç_é_ 12:30 no comes, busy signal 10 minutes later repeat request, 30 minutes later shows bed sheets no towels, towel trip takes 20 minutes__Ç 2:30 finally sleep.some rooms old that__Ç_é_ hotel try, experience nasty smell room public bathroom-like old bed covers non-working air conditioner non-working ceiling fan non-working shower, immediately try change room, does rooms bit better old ones, desk smile say nothing, no rooms__Ç, course tell it__Ç_é_ impossible room no air conditioner no shower, smile say no rooms__Ç, you__Ç_éÈe well-trained ask desk clerk speak manager, sure manager 2 days no meantime.it__Ç_é_ funny tell stories you__Ç_éÈe just want comfortable relax it__Ç_é_ really frustrating that.these just examples endless frustrations experienced 7 days stay, examples food restaurants not eatable just stick buffet.- buffet resort prepare stand lines breakfast dinner 30 people, shortage towels beach forget getting towel 3 pm nightly entertainment is__Ç bad frustrating nothing evenings.- pay additional safe key 15 check robbed stay hotel room taking shower, don__Ç_é_ stay floor robbed forget lock balcony door night.- towels room worn out- bring hair conditioner body lotion hotel provides shampoo bath gel, want bring ran hell shampoo bath gel showed use soap strongly recommend not choosing resort traveling punta cana looking frustrated people daily desk hotel figure weren__Ç_é_ ones,  "
11591,"bad experience hi just want know hotel reservation no trace email, make mistake credit card request pay room paid, laggage mixed ground floor futur room.i justified thing echange mail receive mistake credit card.can care mention web site.thank,  "
11592,"pretty grim clearly grand sadly faded hotel indifferent staff grubby furnishings, imposing marble-floored entryway opulent salon featured prominently hotel website room luxury ceases, settled comfort, safe room broken, bed uncomfortable coverlet dirty pillows poor condition, room faced busy street quite loud times, no blackout curtains light problem night, shower extremely small curtain billowed stuck skin no place set bottle shampoo soap floor, trying reach grab soap stood caught shoulder water handle inadvertently scalding, breakfast room renovated recently bit cheery food indifferent stale pastries spotted bit moldy bread sign stating clients requested not remove food breakfast room, cheers automatic espresso machine, plus hotel easy airport aerobus centrally located number better hotels nearby,  "
11593,"wrongfully charged room cancelled early fully refundable reservation stay hotel pulitzer travel agent travel agent cancel reservation couple months arrival date better deal, travel agent promptly cancelled reservation pulitzer charged refused credit despite fact provide no documentation explain position, not months later credit card company resolved matter favor, shocked way matter mishandled hotel,  "
11594,"got stay attempted stay le marais weekend, days travel emailed hotel make sure ok reservation replied quite promptly saying fine, flight delayed way landing phoned hotel let know going arriving late, arriving told hotel fully booked reservation hotel corner, happened needless say n't happy.i not reccomend hotel anybody, hotel transferred hotel mesley rÄpublique turned quite nice stay instead,  "
11595,"wallet stolen room, recently stayed hotel zaza disappointed.first let state live dallas just wanted nice night together.while louis vuitton wallet stolen room, not safe wife louis vuitton purse, obviously inside job told desk staff acted no big deal unsympathetic, 10 phone calls property finally got manager todd iacona told investigate.of course said no accessed room according key records, yeah right, hotel management 101 tells admit fault compensating free night dinner hotel, offered none, local dallasite recommend stay w downtown, staff nicer amenities better.btw room zaza did not shampoo soap numerous light bulbs burnt out.avoid costp.s, contact similar situation, love contact local news station tell goes,  "
11596,"quaint not rundown son decided celebrate graduation high school trip seattle, chose inn queen anne proximity experience music project space needle funky shops eateries nearby, hotel described quaint pictures hotel website nice gave shot.upon entering hotel greeted carpet lobby filthy torn, uh-oh thought not good sign, desk overbooked paid confirmed reservations late arrival 2 weeks prior room left 2 beds, took hurriedly left things room grab quick bite, returning getting bed noticed room no a/c windows not open son double bed clean twin hairy sheets closet, not talking old fashioned wall pull-out bed-this actually tiny twin bed stuffed closet, went kitchenette leftovers fridge fridge mold did not work, went desk complain told nothing sucked tried sleep, took sheets bed used sons blanket eventually closet got stuffy jumped sons bed fan, morning experienced plumbing issues toilet shower bugs bathroom, packing looked bed make sure got discovered possessions stayed did, housekeepers did not clean beds change sheets, canceled rest stay decided leave seattle drove anacortes stayed cap sante inn- palace compared night before.i wrote manager queen anne requesting refund, received letter saying refund not given gave coupon stay, use, word quaint queen anne uses advertising not rundown.my advice anybody staying check room white glove inspection make sure working order agree stay it.by way queen anne policy reserve room charge card immediately not refund 72 hours advance cancellation, ridiculous,  "
11597,"ca n't basics right wife went bali honeymoon planned stay bali hyatt 5 days ritz-carlton 5 days, hyatt impressed fantastic service impression ritz better, twice price expecting great things, unfortunately n't case.we planned stay regular rooms, book make decisions want spend holiday right, check-in ritz feel n't upgrade villa not really going having good time, great way welcome someone.the room good nice view good size clean, went pool grab quick lunch swim, ordered chicken burger nothing fancy surly pool boy, 30 minutes later arrived, no kidding, pretty sure slaughter pluck mince yes minced chicken not fillet chicken 30 minutes, far not impressed.we thought quick putting golf course, got hole 6 heard noise, spraying chemicals plants 25m away forming cloud eventually enveloped half resort, seriously looked like smelt worse, 4pm friday afternoon went later eat dinner, restaurants closed function, n't interested showing restaurant was.we eventually place eat looked nice lawn overlooking sea, shown table realised set dinner no la carte, no problem n't maitre inform taking trouble sit, ordered bottle cabernet sauvignon came surprisingly chilled, hmm, returned room family 3 young kids kicking racket, management knew honeymoon moved rooms asked bellboy teapot room moving bags, told room service, not offer general staff badly trained not proficient english not friendly not happy, best thing ritz-carlton did complaining manager arrange car straight bali hyatt day, ritz-carlton tries luxury setting luxurious cost fortune build, forgotten key ingredient service, ca n't basics right price mistake, avoid,  "
11598,"terrible service worse husband three-year-old son stayed barcelo bavaro beach dec. 23 jan. 1. bad experiences, worst morning dec. 24 got letter door notifying dinner hotel restaurants require formal attire did not bring, decided eat restaurants, manager not let stating formal attire applied hotel restaurants, suggested eat take-out pizza room christmas eve, 45 minutes arguing superior husband lent pair pants supply hotel uniforms shorts allowed restaurant, service attention hotel bad, food drinks terrible, rooms needed maintenance toilet stopped leaking television did not work example properly cleaned, hotel grounds littered garbage beach, staff smiled unhappy, purchased all-inclusive pre-paid package no recourse staff nor management incentive treat better,  "
11599,"awful experience hostel older second experience staying wind chimes inn, time nice experience trip horrible, contacting inn apologized did n't offer help all.here problems stay night loud commotion lobby door, turned dressed like prostitute demanding money men room, argued 40 minutes dealt lobby rooms practically lobby.-hot water no hot water room entire stay, requesting desk unable obtain reason assistance told shower lobby.-check out- not informed check time point, presumably no paperwork printed check printer broken, checked noon pay extra 20 hour 25 room rate, service book- trying obtain information church services impossible, people working desk sunday stayed refused help say it__Ç_é_ not book don__Ç_é_ know__Ç, discussion tried attend service listed guide book church closed service no longer existed, positive say adventure travel recommendation good, took great trip rain forest reasonably priced,  "
11600,"bad experience allow experience occidental grand flamenco punta cana bavaro domenican republic.we travelled march 24th 2007 toronto.we assumed resort luxurious executive getaway, turned not cheap stay 5,000 cdn worst holiday experience, arrived saturday march 24th 2007 approximately 9:45 evening, resort 30 minutes airport wait passengers drop resort 5 stops, humble opinion 4+-star resort passenger shuttle offers direct service soft drink bottle water waited 20 minutes depart airport none services offered occidental grand flamenco, driving vacationers resorts finally got occidental grand, not greeted drinks expected 4+ resort wasted 45 minutes arguing person premium service desk rooms messed, specifically asked 2 rooms not 2 rooms separate buildings 10 year old 16 year old, friends traveled issue forced sleep second room temporary night stress caused hours huge dent impression resort enjoyment vacation, row disappointments n't end plenty paid club package, given building 12 room 12110 12109 not transat premium club rooms, no fruit baskets rooms no bathrobes slippers beach towels no rum alcohol mini bar.we hungry needed eat restaurant buffet closed, ended spending rest evening waiting pizza taco__Ç_é_ located balcony italian restaurant, finally got food waiting line 35 minutes.the second day stay occidental resort started not having electrical water service, prevented taking shower brushing teeth washing hands flushing toilet, terrible experience civilized people high hygiene standards, went hunted felix plenty notes concerning complaints resort guests, told water problem lack thereof told resort problems electricity according knows resort staff electricity water service return shortly, felix asked come 3:00 pm change rooms, power did not come 9:00 evening, note no premium service paid breakfast second day pleasant surprise served fresh fruit, type food enjoyed far, not carried away pleasure ran bananas, tried ask restaurant staff bananas did n't understand lazy none, effort sign language trying color substance material succeeded 5 painstaking minutes presented 4 rotten smelly bananas__Ç covered onion peal, imagine got, time chance speak spanish speaking guest spain able tell great english experience guests beg staff normally served standard vacation resort, quite annoyed say least.on day went felix premium suite advised best offer 2 rooms building 24 far apart, didn__Ç_é_ work didn__Ç_é_ trust children sleeping hall, felix said send towels robes offered rooms room building 12. staying week no choice accept thing wanted spend entire vacation lobby arguing, afternoon towels robes bed, power went half day toilets water service did not work, rain flooded walk ways hallway leading room, water seeping door water, wife slipped fell wet stone tiles proved slippery wet, went reception spoke reception desk, told water said nothing flooding, evening got sick spent day toilets, 16 year old son vomiting night fever 10 year old son ill stomach problems.on fourth day no clean towels no clean slippers mini bar not stocked premium package, power went 5 hours, went dinner 7pm available restaurant, table cloths dirty stained cutleries remainders previous meals no serviette tables, fact nothing tables salt pepper shaker, middle restaurant, cheap napkins better nothing, time thing feel comfort going home soon reality cooked meals not heated means buffet tables means mere 30 minutes cold, pan got nothing replaced kitchen staff no power.by thursday evening suite reeked stink un-sanitized toilet caused, totally absurd un-healthy situation clean paid considerably large money normally not job unless getting paid large money, smell toilets unbearable, expect sleep suite like, earlier 2 rooms friends building 23 given away, used rooms day closer beach, supervisor explained maids rooms clean assumed vacant__Ç best, checked friends hotel, didn__Ç_é_ exist resort anymore reason family home called speak couldn__Ç_é_ them.on friday 10 year old son ill needed medical attention cost 168, spent entire day dirty room.we asked felix arrange taxi airport earlier surprise did, couldn__Ç_é_ wait leave sick, son vomiting airport starting shaking lack hydration body, saved entire year trip came stressed left home, not believe experience family vacation,  "
11601,"dissapointing hotel punta cana general dreams old hotel, service sucks not friendly slow moving.the food tasteless, overall not clean dishes restaurant dirty sometimes.yuck.the beach ok water choppy big waves cant swimming.it rained time weather unpredictable winds strong rains lot, sunny day stay november, dissapointed, mexico better,  "
11602,"disgusting, wow, right not worth saying ca n't bad, college student place sick stomach, q-tips hallway bugs room roof looked like going blow away second, 40 cab ride airport 50 port following day no friday port runs period, true staff kept repeating ramada door phone book, left embassy suites sucked money worth penny leave days inn,  "
11603,"budget hotel stayed 24th aug 2007 3 nights having read previous reviews honestly say pretty correct say, hotel recepionist pleasant bed linen towels clean towels changed day, stairs steep winding 3rd floor staying sairs no carpet landing hole floor corners, stay visit mice didn`t packet unopened biscuits opened teeth marks room pretty shabby stains wall grafitti wardrobe shower ok hot water, oh forgot mention avoid breakfast warned stag weekend group 10 lads luckily didn`t spend time room hotel terrible location pretty good 200yards central station 2minute walk bars red light area, low budget don`t mind steep stairs extra guests mice shabby rooms right ahead look,  "
11604,"sleep gutter outside did n't stay choice, tour, lobby like average 3 star hotel worse terrible, hallways smelt musty room smelt musty room tiny bathroom filthy old mold walls curtains, sheets stains bring lye bed, bad walk streets morning, lucky stay 1 night, smell look place makes think death, forget hotel, ruined trip hong kong,  "
11605,"americans not, stayed resort july 31 august 7. return, open minded people n't complain lot things traveled punta cana mexico jamaica, realize n't states, resort large kids, trams rude people countries jump, no matter traveled great service, figyhting help, spoke spanish helped right away got better service, little bugs room, like ants think came fresh flowers leave room, did not bother, roaches did, bathroom little ones, called sprayed room, day roaches bedroom 1-2 inches long, wanted home, night left 2 suitcases, experience traveled, suitcases came house washed, closed, sewage smell coming bathroom, room broken towel rack mildew did n't bother, towels night 6 00, wet bar sink lifted no water connected, poured water bottle went floor, drain n't connected, felt like total outsider, not treated like, beach grounds awesome, working, sewer plant tram passes sick passed, glad home, 2 days counting days home, happened, food nothing brag, kids survived pasta noodles rice, salad time nachos, overall not book, tought ok saw mixed reviews, good deal, not 5 star resort,  "
11606,"hotel arrived hotel day trip seven nights penang malaysia, wonderful seven nights greated copthorne kings unhelpful sore face receptionist misfortune meet ruth, took passports booking voucher fron virgin holidays proceeded minute silence tell credit details not booked contact virgin pay sort return uk, told busy no rooms, husband started mad managed room twelth floor small not size suitcases unpack wanted given wardrobe compleatly filled safe, bathroom small person able time bath big year old child sit point husband got virgin brochure went reception, production photo standard room booked amazingly room fourth floor, single beds room real bathroom, balcony lead pool ok noise huge generator just outside constant affect rooms side.we received basket fruit arrival late check room virgin flagship deal got time bothered fighting just poor service deffonatly not recomend hotel shall writing virgin regarding aswell, just finish room not available free late checkout kept cost 80 singapore dollars plus tax.there hotels area choose,  "
11607,"worst experience hotel not stay hotelstaff unhelpfulrooms dirty dodgy wireingbathroom dirty mould bath cracked toilet plus mirror mould itrestaurant waiters rude arrogant slamming plates downi meal hotel spent night toilet haveing diahoreah tablets stop vomitinghad booked paid wanted credit card details security, checked morning taken 2 nights tried contact hotel money did not understand money credit card companyi thought pics reviews hotel good worst experience not let hamster stay,  "
11608,"left hotel sick awakened ill heavy sewer smell room, rest hotel okay, wife throwing having runs dehydrated aches/pains.the hotel thinks nothing wrong, literally denied boarding head dfw condition, begged begged able convince captain fly.the hilton answer complaint refund stay, medical bills pay, best hotel does not speak english, save hassle heard marriott place stay, booked sheration great,  "
11609,"dreadful choice unfortutely really screwed year outr holiday choice, bavaro truly awfull holiday experince.stong impression left staff group ould not care guests especially not speak spanish, really no effort all.we worried successive evenings main restauarant saw people sick right worried day 4 day son.the grounds beach beautiful careful finding towels challenge staff just love tell come hour course no towelds promise change manahgement staff training nice cleaning ladies good.one good seeing punta cana way especially- truly charmng picturesque building,  "
11610,"totally misleading, worst hotel, looked line looked ok got really surprised, looked nothing like on-line photo looking really run, room crappy bathroom looked like total dump, did n't feel safe hotel nor did feel safe walking outside hotel gangster-land, no wonder cheap, not stay seriously,  "
11611,"dirty awful sanitizing, stay hotel business, prior stay carpet wet no explanation stay worse, checked room not cleaned, gave room appeared clean, little later unpacking week old newspapers plastic trash bags drawers, speaking housekeeping manager promised room re-cleaned sanitized went dinner meeting, returned did look better, went bottle water minibar 8 items food prior guest stinky leftover pizza sandwiches fruit yuck, needless say apologized, hotel not westin standards, housekeeping weekest link, just not clean, no cafe pick coffee light breakfast, workout room expense 10 day, concierge downright rude, business center charges print boarding pass rare days, walls hear room nearby opening blinds flushing toilet.all 400 night.no thanks,  "
11612,"worst stay, beware parc st, charles, having time life till came parc st. charles new orleans louisiana, hostess completely rude boyfriend i. uninformative hotel located room located ice maker, rooms small overly priced, dirty laundry trash left laying hotel hallway, locking mechanism bathroom door did not work a/c not properly working hostess informed did not respond, stay clear disaster,  "
11613,"worst starwood experience worst starwood hotel stayed customer service perspective, bad experiences staff bell boy spg manager belinda gu restaurant staff housekeeping staff security staff, displayed consistent poor service attitude like rude indifferent welcoming lodge complaints unprofessional etc..,  "
11614,"tourists stay away bad address unless want rock concert right room stay away.it thursday night not holiday just ordinary day, started muted mid-evening earplugs, loudness increased decibels got high thought invited rock band room, interior court 2 blocks zocalo, wax ear plugs sleeping pills useless.for reason catedral hotel bad address want sightsee not change rooms.our room run furniture carpet shabby mattress shot, bathroom reasonable.we reserved quiet month ahead checked early, leaves wondering really raving catedral hotel,  "
11615,"poor actually no air conditioning star hotel stayed sheraton night vacation returning, beautiful convenient designed hotel a.c. intolerable, ca n't open windows noise protection little vent blowing air blowing hot air, complained desk maintainence told europeans n't accustomed cool air, literally laid bed sweating night long, probably wonderful hotel time quite hot outside,  "
11616,"awful hotel, no way 4.5 star hotel like 1 star, room big dirty walls horrible lighting, noisy uninformed staff, completely not want stay radisson hotel,  "
11617,"hotel mithila, mithila hotel not recommended, recently 2 night reservation hotel mithila honestly say extremely dissatisfied establishment, trip 4 month old infant surgery ucsf children hospital early morning, got san francisco arounds 11 pm hotel informed late check-in arrived liitle 11:00 pm proceeded check-in, person desk clerk proceeded normal asked id credit card asked adult husband id credit card said need credit card id adults staying room heard not 4 star hotels stayed past, unfortunately husband fhad forgotten id rush san francisco traveled train walked hotel 2 infants, clerk did not proceed turned away said nothing policy, tried explain traveling 2 infant sons not compassionate fact walked way 2 little ones surgery morning got turned away, absolutely disgusted, late just wanted 2 little warm safe comfortable room rest cold late night walk quite blocks accomodations travelodge civic center no problem checking walk-in, extremely greatful, travelodge greatest, accomodations nicer mithila, just wanted know horrible mithila not use establishment, mithila horrible,  "
11618,"skip just returned puerto rico inform going skip hotel, enjoy beautiful island homework hotel,  "
11619,"dirt hotel, filtiest hotel stayed life, got lobby like constuction site, got room disgusted wanted check carpets walls visibly black dirt floor slant broken t.v. ensuite midle room didnt close floor slant, spent hour room noticed previous guest kindly picked nose wiped wall, promptly way reception death trap elevator gave notice cutting stay 3 nights, receptionist rude did not appolgise inconvenience, dont waste time money,  "
11620,"definite no, stay away, terrible food service, yes beach beautiful pay 3 star resort,  "
11621,"horrible honeymoon chose ocean blue honeymoon destination relax wedding chaos, luggage lost hours given bellboy room, informed order eat restaurants wake morning 8am make reservations not dine buffet n't great, n't place adults drink relax having kids running, allow children small children nightclub like children park, running crying etc.. claim spa no spa closed built, drive 30 minutes away use hotel spa, n't room service availabe unless book deluxe suite, staff new inexperienced, not answer questions hotel, tons time share reps hotel annoying pushy, not speak spanish difficulty communicating entire staff, public service staff useless, day money husbands cell phone stolen room, reported said word cleaning staff, basically n't help, not hotel, beautiful inconveniences blind, worst hotel, customer service non-existing, dissapointed honeymooners,  "
11622,"hotel 1929 worst boutique hotel world write review hotel called suite beleive hotel management does n't know suite design boutique hotel.not space store 2 medium suitcases queen bed wall just small space shower/toilet unit small fridge oposite supposed complementary drink inside just water, know room quite tiny hotel ridiculous propose suite.even bed sheet not clean dark stains small towel double room ok nice bathroom outside small terrace surrounded housing building, lady office kind hotel asked 2 diet coke, travelling lot arround world stay small boutique hotel say worst, idea interresting realization did not followed owner visit boutique hotel know exactly looks like room design staff service,  "
11623,"booked resort received magnificent deal cheapcaribbean.com, mistake, room problems day 1. husband left home 5:30 morning catch flight, room hotel air conditioner not working properly, instead just changing room kept sending engineer, 2 times engineer said needed change thermostat, husband stairs request room change 10:00 night b/c wanted sleep long day, did not want room change b/c said fixing problem changing thermostat, obviously going little, finally requesting manager got room change.the rooms rio mar standard, hotel claims luxurious rooms far, n't clean, hairs dust floors walked, stains carpets sheets, rooms plain, nothing special all.when received hotel checkout charged 2 nights valet parking husband self-parked week, asked change girls desk started speaking spanish girl desk doubting honesty self-parking, unfortunately understand spanish pissed situation, kelly desk continued argue saying not big deal spoke spanish, upset level service writing letter wyndham corporate especially lack customer service.overall say, husband got great deal n't worth, stayed better places puerto rico, n't let wyndham ruin experience beautiful island,  "
11624,"watch cancellation guidelines hotel booked night hotel 21st feb travel andorra friday, unforseen circumstances airline cancelled flight barcelona, alternative flights fly girona, sense travel andorra girona barcelona, contacted hotels.com let know situation weeks stay hotel asking cancel hotel, cancel hotel no refund monies, shocking hotel policy, understand cancelling week cancel weeks not offered refund staggering, look use hotel watching future, warned,  "
11625,"disgusting customer service owner/manager rude service provided disgusting, website bears no resemblance actual hotel, 2 dogs run free lobby fight continuously.we moved moved morgan boutique street away,  "
11626,"truly awful, admit slightly sceptical arriving hotel, city centre old took attempts room smoking booking specified non-smoking ca n't guarantee non smoking room need medical certificate, not lot good telling 23.30. room stuff there.the hotel woken thought n't sure leaving case belongings there.very poor, tired run, rude staff, hey charge 35 room night.avoid costs, complete rip,  "
11627,"hotel nightmare 2005- 2005 construction- awful mildew smell- service service, normandy hotel eerie feeling, husband broke toe going bathroom step bathroom abnormal elvation construction finished no warning, reported hotel management responded, shortage towels room, broken lights hallway ice machine 5th floor construction not safe place walk construction ice machine, finally check day comes checked prepaid full- check day tried double bill.i disputed c harges finally told leave, not vacation nightmare continental breakfast no buffet dont stay,  "
11628,"reservations beware wanted trip lifetime, thinking 5 star hotel hyatt reputation perfect, booked room week october weeks stay second week february, american airlines sunshine sale, arrived 6 pm told overbooked, wanted 2 days hotel, discussion allowed stay night, moved hotelthe day day, offered meal colony restaurant good 100 cash, second check people line said booked couple weeks ahead, deskmanager offer no explaination kicked overbooking excuse, wasted time transfering hotels packing repacking took away activity, look elswere beforeconsidering hyatt,  "
11629,"dreadful probably worst hotel stayed, drab dreary depressing, bedroom disgrace, looked furnished clearance sale right old wooden wardrobe massive total hangers people, pot plant lost live, bathroom fittings old did not match bath marked cigarette stains, lovely, room accessed appeared old service elevator working went high fourth floor, fifth.on occasion tried eat hotel gave ignored serving staff customers.a truly miserable experience altogether,  "
11630,"budget travellers prepared couple good things say hotel best no curfew reception 24hrs, no need worry getting locked, people reception pretty helpful, close station, entered room holes ceiling man cleans rooms just left felt looked unclean years worth ingrained dirt probably cillit bang, cobwebs spiders ceiling.there no toilet roll towels bathroom, half hour check middle getting changed knock door waiting time door open man lets room toilet roll towels, towels not bring use went buy, pillows not half normal size pillow hardly worth bothering useful pillows.the room advertised having tv did tv screen tiny 3 channels fuzzy just watch no matter tried tune better, really dont care just looking place crash good night fine case probably better getting private room hostel cheaper probably cleaner, looking halfway decent dont stay manofa,  "
11631,"beware making reservations beware making reservation, fiance called separately book night stay jazz festival, told room available booked room stay, book non-refundable airline reservations, day received fax confirmation staying 4 nights instead 3. called informed 4 night minimum jazz festival, reservations agent not told minimum nor did fax state minimum, tried rearrange schedule not, hotel not mentioned multiple calls reserving room paid non-refundable airline tickets based converstion reservation agent hoped waive 4th night requirement allow stay 3 nights, apologized misunderstanding refused, heard hotel beautiful stay recommend anybody way treated,  "
11632,"not great choice husband visited hotel anniversary trip, trip caribbean year chose dominican republic, aware pay 10.00 country not aware order good service pull dollar, paid lot money inclusive resort upgrade royal service tip non stop decent service, customer service not best dominican people not friendliest, understand country poor job serve guest resort, believe tipping usually receive good service, say food good bartenders did not make good drinks, time ask drink did not spanish did not know, not recommend resort does not speak spanish fluently, huge communication barrier interferes service, avoid package__Ç time share/ vacation package presentation, major turn trying enjoy expensive vacation people manipulating receive package waste 2 hours day, not royal service wait train hot sun come main building restaurants entertainment, huge problem pool closed 7 pm sun allergy swim sun goes, people country hustlers use communication barrier way, souvenirs not reasonable price not higuey price souvenir shops beach, not feel activities planned guest resort bland boring, beach open locals try sell items excursion annoying, planning visit resort lot dollar bills pesos service depends,  "
11633,"not grand renovation years ago property no longer human feel, high prices comparison near high class hotels, staff care famous people, watch restaurants,  "
11634,"outdated run, business traveler high expectations, nearly 200/night expected wyndham generally exceptional accommodations country, miami beach not them.my stay began no valet doorman assist car, waited minutes giving leaving parked checked, room throwback 0__Ç_é_ dated dÄcor sheets past useful life gray, phone plugs broken dangling walls wires, clock-radio missing remote tv worked intermittently movie service, weren__Ç_é_ available electrical outlets desk no ethernet cord available use high-speed internet connection, breakfast expectation felt like eating corporate cafÄ sterile outdated.it motel style rooms pool renovated, didn__Ç_é_ time enjoy pool beach access nice__Ç past 80__Ç_é_ appeal surroundings, make sure ask refurbished rooms stay, try luck,  "
11635,"bed bugs stayed hotel past weekend, returned home bed bug bites, did n't realize home day, spent entire week worrying brought home, not able enjoy benefit weekend away returned way stressed left, service hotel not good, problem room key did n't work return lobby re-set, not people working bars/restaurants led slow service, n't hotel unless want treated poorly staff bugs,  "
11636,"beware, chic born interesting hotel property, great location touring poorly managed, locks hotel room doors did not function lighting rooms did not function staff young inexperienced, cleanliness desired, dusty, hotel great flawed, things no safes rooms security lax, visit robbed day physically attacked car, hotel, bruises sustained 450 euros stolen purse business information contents stolen, hotel staff slightly concerned gave overall impression knew thieves/attackers, way 43 year old woman based michigan travel agent, traveled world times felt falsely safe did, recommend clients hotel location,  "
11637,"disappointing reading lti seeing 4 star resort excited trip, known resort going, n't know start, guess start warning people people working reception desk not knowledgable things going resort, quite incompetent unable complete common tasks assistance manager.when arrived granted 3am people reception desk did not access safe keys nor did appropriate room accomadations fellow travelers, instance not beds towels rooms, not good incompetent reception clerks not curteous condescending tone, reception desk, lets food, horrible, want bring canned food home avoid constant diarrhea, not bring anit-diarrhea medication pay 30 dollars gift shop, pretty food lunch dinner night did n't know possible make bad eggs/omelets, oh watch plan eating honey poor fly stuck, mind leave dirty placemats table clothes tables lunch dinner times, hope like looking peoples dirty remains n't change request, thing bring boxing gloves fight flies food, chances usually beat meal, flies not things fighting, constant soliciting buy time share cayena beach resort property, strategically placed no choice walk, no way avoid, good thing resort beach, sand water beautiful pool nice,  "
11638,"does n't deserve 3 star rating place terrible bathroom small dry room black mould shower water dribbled shower took 4 minutes hot water, cigarette smoke coming a/c vent tv remote broken no blinds curtains windows shutters no hair dryer no english speaking tv channels bed pillows like boards, lift did not work.there better hotels florence price paid, thing going location,  "
11639,"rundown property.unprofessional staff stayed b hotel spring 4 nights, hotel location good placa espana montjuic hill.on hand hotel rundown dirty smelly staff unprofessional, rooms stains wall carpet bathroom door missing air conditioning broken, going stay nights asked quieter room right construction site, course told no room available, awoken unbearable noise morning early, w.c. room door missing according staff not big deal, checked night realized mistake charged told employee mistake told not worry discrepancy explained supervisor employee told consider discount gotten inconveniences, day 4:30am leaving airport called employee told reality discount offered night not given, did not time argue paid left telling employee supervisor call/ e-mail day solve problem left home work details passport cc info said not involve rest party issue people pour party asked pay difference causing significative embarrassment e-mail hotel manager accused leave paying, offered ridiculous refund rooms ac w.c. door, did not accept, unprofessional,  "
11640,"save hassel sorry say not resort looking, 1 travel completely isolated area island, 2 rooms look like 80, 3 fleas roaches, disgusted rooms slept clothes, left 1 night, 4 grounds look like not kept 30 years, 5 no activities golf tennis swimming small dated pool.save trouble pay extra real resort waikiki honolulu,  "
11641,"not stay place needs major remodel, hotel far away fun miami beach hotel food quite expensive options, charged 22 day parking 10 day resort fees really did not feel like resort, staff not helpful laughed did not feel like dressing spend 100 lousy restaurant like restaurant option, old room service menu room upset tried order not bring new, maintenance come fix phone utility box open bathroom exposing pipes wall, water shower quite cold tried different times, plus pool beach nice,  "
11642,"avoid dump paid money bad hotel, room dark dingy dirty, reeked cigarette smoke n't given choice smoking non-smoking including bedsheets realise sheets n't changed occupant, old threadbare not charming way, breakfast n't included extortionate price 234 euros paid 17.50 euro surcharge breakfast included, n't wasted money, fried eggs toast, thought chef going cook waited instead reached tray pre-fried eggs flipped couple plate, rubbery cold.when left no asked good stay just took money shoved receipt, glad leaving,  "
11643,"worst best western, initial impressions hotel canal foyer quite good, generally bad experience overall, rooms pretty shabby, check-in did not register extra night day emptied rooms, colleage stuff saved ntheir safe passport, destroyed far know, person desk rude did not appologise, thanksfully manager did, calling staff involved answer just room empty.needless say not recommend hotel lawyers detectives wish test skills people teach front-desk staff behave properly,  "
11644,"marc suites waikiki disgusting booked hotel priceline thought good good deal suite, turned got ripped big time, hotel claims kitchen small, stove fridge old, bathroom worse, tight space 1960 walkin shower smelled like sewer line paint walls peeling, not comfortable staying hotel, not staying marc suites waikiki, n't let suites word trick booking 1960 hotel,  "
11645,"not good experience just recently 10 days holidays bali, stayed 4 nights villa puri ayu, spending 5 nights 2 villas seminyak say dissaponted villa puri ayu understatement, stayed emerald wing, granted price good soon enter room mosquitos buzzing room amazing, hundreds, everytime moved curtain 10 mosquitos fly, fumigate room emptying big bottle baygon left room couple hours, did trick night evidenced dead mosquitos floor morning mosquitos buzzing, everytime left room trip sprayed baygon rid mosquitos.water major problem, no hot water basin bathroom, trickle water showering hand held shower does n't work toilet got blocked second night, quick reception engineering team turned spent 45min unblocking toilet, finished left left piece s**t lying bathroom floor.other niggles asked extra pillow told hotel no spare.towel provided bathroom old worn towel areas t-shirt, towels provided pool better shame ca n't rooms.location ok appearance ok experience dissapointing, liked pool apart nothing good,  "
11646,"poor service booked hotle month advance, arrival informed room unavailable problem, transferred hotel having told issue 25 people affected, substitute hotel poorly located consequence break berlin ruined, staff alex plaza unhelpful n't care attitude, got strong impression secondary guests, disappointed,  "
